-0.328776 -0.488942 1 
0.529962 0.388702 0 
0.0991011 -0.693169 1 
-0.760685 -1.08151 1 
-1.06215 -0.537647 1 
0.244536 0.606288 0 
0.363522 0.272722 0 
0.280519 0.421182 0 
-1.33317 -0.387159 1 
-0.106751 -0.31734 0 
0.240708 -1.34631 1 
-0.531074 -0.381826 1 
0.765126 0.163246 0 
1.04043 0.614964 0 
-0.923145 -0.199528 1 
0.568323 -0.24882 0 
-0.376229 -1.12617 1 
0.888732 -0.0818604 0 
0.848992 0.870287 0 
0.143003 0.333221 0 
-1.07116 -0.25891 1 
-0.830502 -0.942346 1 
-0.154007 0.192159 1 
-0.983683 1.18772 0 
-0.570869 -0.847512 1 
-0.210426 -0.625261 1 
0.761049 0.398941 0 
-0.620175 -0.496974 1 
1.44203 0.512877 0 
-0.492768 0.21169 1 
0.805766 0.523933 0 
0.861458 0.508037 0 
0.264648 -0.811165 1 
0.0835511 0.507813 0 
-1.07323 -0.00271868 1 
0.218062 -0.147433 1 
-0.0972956 -0.760838 1 
-0.184109 0.529109 0 
-0.677079 0.0537205 1 
-0.0723588 1.18163 0 
-0.803921 -0.425708 1 
1.03092 -1.08032 0 
1.01639 0.235739 0 
-0.553729 -0.0968938 1 
-0.350265 0.220845 1 
-0.926973 -0.179828 1 
-1.11338 -0.348516 1 
-0.743716 -0.816867 1 
-0.996393 0.0331046 1 
0.114674 1.00584 0 
1.17078 0.674323 0 
-1.26452 0.114223 1 
-0.170311 0.603298 0 
-0.751861 -0.220584 1 
-1.08414 -1.43537 1 
0.886159 1.11907 0 
0.0630356 -0.036526 1 
1.49389 1.1519 0 
-0.162499 0.23631 0 
0.192485 -0.10564 0 
-0.966092 -0.882918 1 
1.01515 0.115156 0 
0.698852 -0.579393 0 
-0.966069 -0.496238 1 
0.268245 -0.858626 1 
-1.13642 -0.708488 1 
-0.272418 -0.520917 1 
0.249225 1.05969 0 
0.422229 0.339921 0 
-0.562022 -0.493479 1 
0.331348 0.32061 0 
0.480963 -0.0327073 0 
0.0265899 0.157489 0 
-0.407725 -1.40767 1 
0.276204 0.069499 0 
0.38779 0.0346995 0 
-0.547969 -0.528575 1 
-0.538818 -1.63089 1 
-0.359456 0.0112943 1 
-0.42659 -0.682005 1 
0.670668 0.48153 0 
-1.38204 0.000123796 1 
-0.722107 -0.409841 1 
-0.583364 -0.595929 1 
0.330468 0.622479 0 
0.0894981 0.617969 0 
-0.850381 -0.276578 1 
0.618707 0.248548 0 
0.954049 0.967867 0 
0.702433 0.125854 0 
0.165958 -0.756856 1 
0.683766 0.290745 0 
0.670717 -1.20733 1 
0.265103 0.664529 0 
-1.07514 -0.601247 1 
-1.02843 -0.918721 1 
1.10306 0.615102 0 
0.0231337 0.68131 0 
0.404742 -0.0671975 1 
-0.78162 0.738942 1 
