<Flood version='3.0' class='FunctionRegressionUtilities' content='LinearRegressionAnalysis'>
<OutputVariable>
<Intercept>
0.0521595
</Intercept>
<Slope>
0.66032
</Slope>
<Correlation>
23.0453
</Correlation>
<TestingTargetOutputData>
0.161634 0.451311 
0.311663 0.0407503 
0.25803 -0.218544 
-0.231921 -0.398551 
-1.99458 -1 
-0.298166 -0.327824 
0.444008 0.700354 
-1.02149 -0.940462 
-1.84049 -1 
0.030304 0.184484 
-0.591556 -0.659342 
-0.209308 -0.344158 
-0.973225 -0.897006 
0.0543667 0.455317 
-0.380501 -0.160088 
-1.46187 -0.999092 
-0.971485 -0.837765 
-1.47883 -0.999839 
-1.59987 -0.999995 
-1.16602 -0.97606 
0.559827 0.394866 
-0.39833 -0.604626 
-0.0639172 -0.379123 
-1.61929 -0.999949 
-2.01937 -1 
0.904097 0.593785 
-0.235255 -0.531337 
-0.561405 -0.834041 
0.434586 0.481069 
-0.98743 -0.972691 
-0.767677 -0.849583 
0.283252 0.332543 
0.197003 -0.111298 
0.560842 0.294486 
-0.201625 0.0567108 
0.365297 0.261957 
-0.108709 0.0461684 
-0.587063 -0.966442 
-1.70322 -0.999398 
0.529967 0.584463 
0.374139 0.336811 
0.495902 0.463905 
-0.498495 -0.170886 
-1.22037 -0.997476 
-0.624606 -0.752229 
0.997594 0.863638 
-0.105519 -0.0408701 
-0.901327 -0.991313 
-1.73772 -0.998759 
-1.70003 -0.999876 
-0.606197 -0.625642 
-0.138714 0.148181 
-1.04179 -0.99734 
0.190335 0.16691 
0.729571 0.617963 
-0.398185 -0.612114 
1.32838 0.97266 
0.152792 -0.0583949 
-0.653162 -0.571765 
0.128294 0.460895 
-1.3807 -0.99936 
-1.78222 -0.999921 
2.01808 0.982123 
2.11665 0.995508 
0.129309 -0.2558 
-0.39833 -0.885785 
-0.815803 -0.963955 
1.65946 0.99199 
1.60728 0.993246 
0.523009 0.969044 
1.02238 0.978503 
1.06007 0.977011 
0.196133 0.345324 
-0.235835 -0.513942 
0.14221 0.282589 
0.358194 0.599909 
0.593022 0.782577 
0.70029 0.901245 
-0.665194 -0.890373 
-0.617938 -0.487401 
-0.181621 -0.0632745 
0.701159 0.935639 
-1.74424 -0.999893 
-0.620837 -0.932698 
0.246143 -0.136587 
-0.483709 -0.881327 
-2.34639 -0.999946 
1.34447 0.976262 
0.399361 0.745203 
-0.692155 -0.887524 
0.285716 0.0188717 
1.01049 0.765956 
0.20744 0.534679 
-1.1305 -0.989522 
-1.18269 -0.997489 
0.426903 0.305771 
0.96179 0.798098 
0.493583 0.879269 
0.766389 0.855789 
1.62163 0.992528 
1.36796 0.994261 
0.878005 0.896239 
-0.349045 0.490477 
-1.06658 -0.828661 
-1.67394 -0.999199 
1.53987 0.880448 
1.48479 0.854764 
1.21749 0.622443 
1.08993 0.561288 
-1.85122 -0.999884 
0.359354 0.371406 
0.544897 0.361869 
0.508658 0.356315 
-0.620547 -0.373431 
0.575918 0.449207 
0.17584 0.111606 
-0.901182 -0.71315 
-1.46506 -0.999657 
-2.34059 -1 
0.711451 0.175228 
-1.06281 -0.996226 
-2.43554 -1 
-1.27792 -1 
-2.22013 -1 
1.39071 0.991396 
1.18923 0.975816 
0.542143 0.944827 
1.15386 0.953482 
0.771173 0.817408 
0.406174 -0.0801414 
0.88018 0.946862 
1.18488 0.979975 
1.03528 0.986051 
1.12356 0.921762 
1.3062 0.943973 
0.394288 0.431891 
1.18807 0.947413 
-0.279901 -0.549187 
-0.126248 0.0525664 
-0.271059 -0.556672 
0.147863 -0.0925758 
0.771173 0.87321 
-0.975544 -0.807186 
1.62279 0.958338 
0.826981 0.788697 
0.247013 0.526406 
1.0189 0.554504 
-0.274828 0.106935 
-0.0965322 0.155294 
0.345583 0.330839 
-1.11992 -0.852712 
0.0749504 0.228353 
-0.974529 -0.8972 
-1.50507 -0.982749 
-2.19941 -0.999703 
-0.485738 -0.119905 
-0.693025 0.00237837 
-0.935101 -0.111365 
-1.70917 -0.622429 
0.837563 -0.525986 
-0.234675 0.231762 
1.40999 0.93267 
0.959181 0.726558 
0.752329 0.991826 
1.0147 0.996157 
1.69599 0.997986 
1.59887 0.974475 
0.620419 0.605427 
0.0421904 -0.154615 
0.849594 0.990632 
1.77006 0.998494 
1.98605 0.992113 
1.79326 0.959985 
0.868583 0.995079 
1.31737 0.968333 
0.591428 0.967267 
1.24663 0.972509 
1.53509 0.785594 
-0.689691 -0.724182 
1.16864 0.72 
0.314852 0.459925 
0.349352 0.261435 
1.06775 0.99268 
-0.0889945 -0.252438 
-0.533719 -0.454364 
0.927435 0.978821 
0.820458 0.981957 
0.536345 0.905945 
0.799004 0.913324 
0.100173 0.0970928 
0.332102 0.500104 
0.86119 0.934148 
-0.240473 -0.961761 
-1.6003 -0.985099 
0.142065 0.811619 
0.276874 0.600941 
-2.07938 -0.97547 
0.647236 0.904447 
0.0137791 0.346067 
-0.444281 -0.0177546 
-0.854506 -0.410371 
-1.56435 -0.961092 
-1.06136 -0.212376 
0.946279 0.869766 
-1.25966 -0.921306 
0.503005 0.829687 
-0.233226 0.38008 
1.36419 0.80418 
1.01194 0.719182 
-0.511686 -0.37027 
0.285426 0.341841 
0.8638 0.919159 
0.510832 0.85681 
-0.0559446 0.176028 
1.07775 0.945004 
0.429802 0.831871 
0.171781 0.71936 
-0.764633 -0.83842 
0.956426 0.905675 
1.33331 0.976427 
1.19372 0.938958 
1.0821 0.505274 
-0.357308 -0.374526 
-0.57764 -0.774108 
0.805382 0.407824 
0.958456 0.817724 
1.85863 0.99373 
1.61148 0.964773 
1.74629 0.98806 
0.69826 0.183991 
0.886993 0.760169 
0.368051 0.306462 
-0.377022 -0.448441 
0.985707 0.965006 
1.92604 0.920204 
-0.665774 -0.917329 
1.08254 0.9147 
1.67831 0.909829 
0.0939396 0.00186313 
-0.436598 -0.371728 
-0.909154 -0.655792 
-1.85861 -0.999526 
-0.38137 0.248601 
-1.67003 -0.998437 
-2.34987 -1 
0.148008 0.136076 
-0.369339 -0.207819 
-0.717233 -0.69512 
-1.67249 -0.997442 
-0.630839 -0.99998 
</TestingTargetOutputData>
</OutputVariable>
