% Flood Neural Network. Car problem results data file.
% Final time: 1.99597
% Final position error: 0.00499463
% Final velocity error: -0.00502297
% Column data:
%  1 - Time
%  2 - Position
%  3 - Velocity
%  4 - Acceleration
%  5 - Deceleration
0 0 0 1 0
0.00199597 1.99195e-006 0.00199597 1 0
0.00399194 7.9678e-006 0.00399194 1 0
0.00598791 1.79275e-005 0.00598791 1 0
0.00798388 3.18712e-005 0.00798388 1 0
0.00997985 4.97987e-005 0.00997985 1 0
0.0119758 7.17102e-005 0.0119758 1 0
0.0139718 9.76055e-005 0.0139718 1 0
0.0159678 0.000127485 0.0159678 1 0
0.0179637 0.000161348 0.0179637 1 0
0.0199597 0.000199195 0.0199597 1 0
0.0219557 0.000241026 0.0219557 1 0
0.0239516 0.000286841 0.0239516 1 0
0.0259476 0.000336639 0.0259476 1 0
0.0279436 0.000390422 0.0279436 1 0
0.0299396 0.000448189 0.0299396 1 0
0.0319355 0.000509939 0.0319355 1 0
0.0339315 0.000575673 0.0339315 1 0
0.0359275 0.000645392 0.0359275 1 0
0.0379234 0.000719094 0.0379234 1 0
0.0399194 0.00079678 0.0399194 1 0
0.0419154 0.00087845 0.0419154 1 0
0.0439114 0.000964103 0.0439114 1 0
0.0459073 0.00105374 0.0459073 1 0
0.0479033 0.00114736 0.0479033 1 0
0.0498993 0.00124497 0.0498993 1 0
0.0518952 0.00134656 0.0518952 1 0
0.0538912 0.00145213 0.0538912 1 0
0.0558872 0.00156169 0.0558872 1 0
0.0578831 0.00167523 0.0578831 1 0
0.0598791 0.00179275 0.0598791 1 0
0.0618751 0.00191426 0.0618751 1 0
0.0638711 0.00203976 0.0638711 1 0
0.065867 0.00216923 0.065867 1 0
0.067863 0.00230269 0.067863 1 0
0.069859 0.00244014 0.069859 1 0
0.0718549 0.00258157 0.0718549 1 0
0.0738509 0.00272698 0.0738509 1 0
0.0758469 0.00287637 0.0758469 1 0
0.0778428 0.00302975 0.0778428 1 0
0.0798388 0.00318712 0.0798388 1 0
0.0818348 0.00334847 0.0818348 1 0
0.0838308 0.0035138 0.0838308 1 0
0.0858267 0.00368311 0.0858267 1 0
0.0878227 0.00385641 0.0878227 1 0
0.0898187 0.0040337 0.0898187 1 0
0.0918146 0.00421496 0.0918146 1 0
0.0938106 0.00440022 0.0938106 1 0
0.0958066 0.00458945 0.0958066 1 0
0.0978026 0.00478267 0.0978026 1 0
0.0997985 0.00497987 0.0997985 1 0
0.101794 0.00518106 0.101794 1 0
0.10379 0.00538623 0.10379 1 0
0.105786 0.00559539 0.105786 1 0
0.107782 0.00580852 0.107782 1 0
0.109778 0.00602565 0.109778 1 0
0.111774 0.00624675 0.111774 1 0
0.11377 0.00647184 0.11377 1 0
0.115766 0.00670092 0.115766 1 0
0.117762 0.00693397 0.117762 1 0
0.119758 0.00717102 0.119758 1 0
0.121754 0.00741204 0.121754 1 0
0.12375 0.00765705 0.12375 1 0
0.125746 0.00790605 0.125746 1 0
0.127742 0.00815902 0.127742 1 0
0.129738 0.00841598 0.129738 1 0
0.131734 0.00867693 0.131734 1 0
0.13373 0.00894186 0.13373 1 0
0.135726 0.00921077 0.135726 1 0
0.137722 0.00948367 0.137722 1 0
0.139718 0.00976055 0.139718 1 0
0.141714 0.0100414 0.141714 1 0
0.14371 0.0103263 0.14371 1 0
0.145706 0.0106151 0.145706 1 0
0.147702 0.0109079 0.147702 1 0
0.149698 0.0112047 0.149698 1 0
0.151694 0.0115055 0.151694 1 0
0.15369 0.0118103 0.15369 1 0
0.155686 0.012119 0.155686 1 0
0.157682 0.0124318 0.157682 1 0
0.159678 0.0127485 0.159678 1 0
0.161674 0.0130692 0.161674 1 0
0.16367 0.0133939 0.16367 1 0
0.165666 0.0137225 0.165666 1 0
0.167662 0.0140552 0.167662 1 0
0.169657 0.0143918 0.169657 1 0
0.171653 0.0147325 0.171653 1 0
0.173649 0.0150771 0.173649 1 0
0.175645 0.0154257 0.175645 1 0
0.177641 0.0157782 0.177641 1 0
0.179637 0.0161348 0.179637 1 0
0.181633 0.0164953 0.181633 1 0
0.183629 0.0168599 0.183629 1 0
0.185625 0.0172284 0.185625 1 0
0.187621 0.0176009 0.187621 1 0
0.189617 0.0179773 0.189617 1 0
0.191613 0.0183578 0.191613 1 0
0.193609 0.0187422 0.193609 1 0
0.195605 0.0191307 0.195605 1 0
0.197601 0.0195231 0.197601 1 0
0.199597 0.0199195 0.199597 1 0
0.201593 0.0203199 0.201593 1 0
0.203589 0.0207242 0.203589 1 0
0.205585 0.0211326 0.205585 1 0
0.207581 0.0215449 0.207581 1 0
0.209577 0.0219612 0.209577 1 0
0.211573 0.0223815 0.211573 1 0
0.213569 0.0228058 0.213569 1 0
0.215565 0.0232341 0.215565 1 0
0.217561 0.0236663 0.217561 1 0
0.219557 0.0241026 0.219557 1 0
0.221553 0.0245428 0.221553 1 0
0.223549 0.024987 0.223549 1 0
0.225545 0.0254352 0.225545 1 0
0.227541 0.0258874 0.227541 1 0
0.229537 0.0263435 0.229537 1 0
0.231533 0.0268037 0.231533 1 0
0.233529 0.0272678 0.233529 1 0
0.235525 0.0277359 0.235525 1 0
0.23752 0.028208 0.23752 1 0
0.239516 0.0286841 0.239516 1 0
0.241512 0.0291641 0.241512 1 0
0.243508 0.0296482 0.243508 1 0
0.245504 0.0301362 0.245504 1 0
0.2475 0.0306282 0.2475 1 0
0.249496 0.0311242 0.249496 1 0
0.251492 0.0316242 0.251492 1 0
0.253488 0.0321281 0.253488 1 0
0.255484 0.0326361 0.255484 1 0
0.25748 0.033148 0.25748 1 0
0.259476 0.0336639 0.259476 1 0
0.261472 0.0341838 0.261472 1 0
0.263468 0.0347077 0.263468 1 0
0.265464 0.0352356 0.265464 1 0
0.26746 0.0357674 0.26746 1 0
0.269456 0.0363033 0.269456 1 0
0.271452 0.0368431 0.271452 1 0
0.273448 0.0373869 0.273448 1 0
0.275444 0.0379347 0.275444 1 0
0.27744 0.0384864 0.27744 1 0
0.279436 0.0390422 0.279436 1 0
0.281432 0.0396019 0.281432 1 0
0.283428 0.0401657 0.283428 1 0
0.285424 0.0407334 0.285424 1 0
0.28742 0.0413051 0.28742 1 0
0.289416 0.0418807 0.289416 1 0
0.291412 0.0424604 0.291412 1 0
0.293408 0.043044 0.293408 1 0
0.295404 0.0436317 0.295404 1 0
0.2974 0.0442233 0.2974 1 0
0.299396 0.0448189 0.299396 1 0
0.301392 0.0454184 0.301392 1 0
0.303388 0.046022 0.303388 1 0
0.305383 0.0466295 0.305383 1 0
0.307379 0.0472411 0.307379 1 0
0.309375 0.0478566 0.309375 1 0
0.311371 0.0484761 0.311371 1 0
0.313367 0.0490996 0.313367 1 0
0.315363 0.049727 0.315363 1 0
0.317359 0.0503585 0.317359 1 0
0.319355 0.0509939 0.319355 1 0
0.321351 0.0516333 0.321351 1 0
0.323347 0.0522767 0.323347 1 0
0.325343 0.0529241 0.325343 1 0
0.327339 0.0535755 0.327339 1 0
0.329335 0.0542308 0.329335 1 0
0.331331 0.0548901 0.331331 1 0
0.333327 0.0555535 0.333327 1 0
0.335323 0.0562208 0.335323 1 0
0.337319 0.0568921 0.337319 1 0
0.339315 0.0575673 0.339315 1 0
0.341311 0.0582466 0.341311 1 0
0.343307 0.0589298 0.343307 1 0
0.345303 0.059617 0.345303 1 0
0.347299 0.0603083 0.347299 1 0
0.349295 0.0610034 0.349295 1 0
0.351291 0.0617026 0.351291 1 0
0.353287 0.0624058 0.353287 1 0
0.355283 0.0631129 0.355283 1 0
0.357279 0.063824 0.357279 1 0
0.359275 0.0645392 0.359275 1 0
0.361271 0.0652582 0.361271 1 0
0.363267 0.0659813 0.363267 1 0
0.365263 0.0667084 0.365263 1 0
0.367259 0.0674394 0.367259 1 0
0.369255 0.0681745 0.369255 1 0
0.371251 0.0689135 0.371251 1 0
0.373246 0.0696565 0.373246 1 0
0.375242 0.0704034 0.375242 1 0
0.377238 0.0711544 0.377238 1 0
0.379234 0.0719094 0.379234 1 0
0.38123 0.0726683 0.38123 1 0
0.383226 0.0734312 0.383226 1 0
0.385222 0.0741981 0.385222 1 0
0.387218 0.074969 0.387218 1 0
0.389214 0.0757439 0.389214 1 0
0.39121 0.0765227 0.39121 1 0
0.393206 0.0773056 0.393206 1 0
0.395202 0.0780924 0.395202 1 0
0.397198 0.0788832 0.397198 1 0
0.399194 0.079678 0.399194 1 0
0.40119 0.0804767 0.40119 1 0
0.403186 0.0812795 0.403186 1 0
0.405182 0.0820862 0.405182 1 0
0.407178 0.082897 0.407178 1 0
0.409174 0.0837117 0.409174 1 0
0.41117 0.0845304 0.41117 1 0
0.413166 0.085353 0.413166 1 0
0.415162 0.0861797 0.415162 1 0
0.417158 0.0870103 0.417158 1 0
0.419154 0.087845 0.419154 1 0
0.42115 0.0886836 0.42115 1 0
0.423146 0.0895262 0.423146 1 0
0.425142 0.0903727 0.425142 1 0
0.427138 0.0912233 0.427138 1 0
0.429134 0.0920778 0.429134 1 0
0.43113 0.0929364 0.43113 1 0
0.433126 0.0937989 0.433126 1 0
0.435122 0.0946654 0.435122 1 0
0.437118 0.0955359 0.437118 1 0
0.439114 0.0964103 0.439114 1 0
0.441109 0.0972888 0.441109 1 0
0.443105 0.0981712 0.443105 1 0
0.445101 0.0990576 0.445101 1 0
0.447097 0.099948 0.447097 1 0
0.449093 0.100842 0.449093 1 0
0.451089 0.101741 0.451089 1 0
0.453085 0.102643 0.453085 1 0
0.455081 0.103549 0.455081 1 0
0.457077 0.10446 0.457077 1 0
0.459073 0.105374 0.459073 1 0
0.461069 0.106292 0.461069 1 0
0.463065 0.107215 0.463065 1 0
0.465061 0.108141 0.465061 1 0
0.467057 0.109071 0.467057 1 0
0.469053 0.110005 0.469053 1 0
0.471049 0.110944 0.471049 1 0
0.473045 0.111886 0.473045 1 0
0.475041 0.112832 0.475041 1 0
0.477037 0.113782 0.477037 1 0
0.479033 0.114736 0.479033 1 0
0.481029 0.115694 0.481029 1 0
0.483025 0.116657 0.483025 1 0
0.485021 0.117623 0.485021 1 0
0.487017 0.118593 0.487017 1 0
0.489013 0.119567 0.489013 1 0
0.491009 0.120545 0.491009 1 0
0.493005 0.121527 0.493005 1 0
0.495001 0.122513 0.495001 1 0
0.496997 0.123503 0.496997 1 0
0.498993 0.124497 0.498993 1 0
0.500989 0.125495 0.500989 1 0
0.502985 0.126497 0.502985 1 0
0.504981 0.127503 0.504981 1 0
0.506977 0.128513 0.506977 1 0
0.508972 0.129526 0.508972 1 0
0.510968 0.130544 0.510968 1 0
0.512964 0.131566 0.512964 1 0
0.51496 0.132592 0.51496 1 0
0.516956 0.133622 0.516956 1 0
0.518952 0.134656 0.518952 1 0
0.520948 0.135694 0.520948 1 0
0.522944 0.136735 0.522944 1 0
0.52494 0.137781 0.52494 1 0
0.526936 0.138831 0.526936 1 0
0.528932 0.139885 0.528932 1 0
0.530928 0.140942 0.530928 1 0
0.532924 0.142004 0.532924 1 0
0.53492 0.14307 0.53492 1 0
0.536916 0.144139 0.536916 1 0
0.538912 0.145213 0.538912 1 0
0.540908 0.146291 0.540908 1 0
0.542904 0.147372 0.542904 1 0
0.5449 0.148458 0.5449 1 0
0.546896 0.149548 0.546896 1 0
0.548892 0.150641 0.548892 1 0
0.550888 0.151739 0.550888 1 0
0.552884 0.15284 0.552884 1 0
0.55488 0.153946 0.55488 1 0
0.556876 0.155055 0.556876 1 0
0.558872 0.156169 0.558872 1 0
0.560868 0.157286 0.560868 1 0
0.562864 0.158408 0.562864 1 0
0.56486 0.159533 0.56486 1 0
0.566856 0.160663 0.566856 1 0
0.568852 0.161796 0.568852 1 0
0.570848 0.162933 0.570848 1 0
0.572844 0.164075 0.572844 1 0
0.57484 0.16522 0.57484 1 0
0.576835 0.16637 0.576835 1 0
0.578831 0.167523 0.578831 1 0
0.580827 0.16868 0.580827 1 0
0.582823 0.169842 0.582823 1 0
0.584819 0.171007 0.584819 1 0
0.586815 0.172176 0.586815 1 0
0.588811 0.173349 0.588811 1 0
0.590807 0.174527 0.590807 1 0
0.592803 0.175708 0.592803 1 0
0.594799 0.176893 0.594799 1 0
0.596795 0.178082 0.596795 1 0
0.598791 0.179275 0.598791 1 0
0.600787 0.180473 0.600787 1 0
0.602783 0.181674 0.602783 1 0
0.604779 0.182879 0.604779 1 0
0.606775 0.184088 0.606775 1 0
0.608771 0.185301 0.608771 1 0
0.610767 0.186518 0.610767 1 0
0.612763 0.187739 0.612763 1 0
0.614759 0.188964 0.614759 1 0
0.616755 0.190193 0.616755 1 0
0.618751 0.191426 0.618751 1 0
0.620747 0.192663 0.620747 1 0
0.622743 0.193904 0.622743 1 0
0.624739 0.195149 0.624739 1 0
0.626735 0.196398 0.626735 1 0
0.628731 0.197651 0.628731 1 0
0.630727 0.198908 0.630727 1 0
0.632723 0.200169 0.632723 1 0
0.634719 0.201434 0.634719 1 0
0.636715 0.202703 0.636715 1 0
0.638711 0.203976 0.638711 1 0
0.640707 0.205252 0.640707 1 0
0.642702 0.206533 0.642702 1 0
0.644698 0.207818 0.644698 1 0
0.646694 0.209107 0.646694 1 0
0.64869 0.2104 0.64869 1 0
0.650686 0.211696 0.650686 1 0
0.652682 0.212997 0.652682 1 0
0.654678 0.214302 0.654678 1 0
0.656674 0.215611 0.656674 1 0
0.65867 0.216923 0.65867 1 0
0.660666 0.21824 0.660666 1 0
0.662662 0.219561 0.662662 1 0
0.664658 0.220885 0.664658 1 0
0.666654 0.222214 0.666654 1 0
0.66865 0.223546 0.66865 1 0
0.670646 0.224883 0.670646 1 0
0.672642 0.226224 0.672642 1 0
0.674638 0.227568 0.674638 1 0
0.676634 0.228917 0.676634 1 0
0.67863 0.230269 0.67863 1 0
0.680626 0.231626 0.680626 1 0
0.682622 0.232986 0.682622 1 0
0.684618 0.234351 0.684618 1 0
0.686614 0.235719 0.686614 1 0
0.68861 0.237092 0.68861 1 0
0.690606 0.238468 0.690606 1 0
0.692602 0.239849 0.692602 1 0
0.694598 0.241233 0.694598 1 0
0.696594 0.242621 0.696594 1 0
0.69859 0.244014 0.69859 1 0
0.700586 0.24541 0.700586 1 0
0.702582 0.24681 0.702582 1 0
0.704578 0.248215 0.704578 1 0
0.706574 0.249623 0.706574 1 0
0.70857 0.251035 0.70857 1 0
0.710565 0.252452 0.710565 1 0
0.712561 0.253872 0.712561 1 0
0.714557 0.255296 0.714557 1 0
0.716553 0.256724 0.716553 1 0
0.718549 0.258157 0.718549 1 0
0.720545 0.259593 0.720545 1 0
0.722541 0.261033 0.722541 1 0
0.724537 0.262477 0.724537 1 0
