<Flood version='3.0' class='FunctionRegressionUtilities' content='LinearRegressionAnalysis'>
<OutputVariable>
<Intercept>
0.00249939
</Intercept>
<Slope>
1.0059
</Slope>
<TestingTargetOutputData>
-0.640834 -0.603743 
-0.44427 -0.490799 
2.57212 2.61101 
-0.622365 -0.636254 
-0.538595 -0.567839 
-0.475272 -0.504816 
0.170485 0.157116 
1.49366 1.61688 
-0.679091 -0.706144 
-0.162617 -0.137476 
-0.679091 -0.731695 
-0.649409 -0.662503 
-0.505614 -0.516088 
-0.162617 -0.165413 
1.54841 1.5374 
0.66849 0.706703 
-0.588725 -0.568482 
-0.545191 -0.521064 
-0.488464 -0.46638 
-0.422503 -0.398078 
0.653979 0.63078 
-0.679091 -0.680019 
-0.602577 -0.673863 
-0.161958 -0.160882 
0.572847 0.557394 
-0.576192 -0.583621 
-0.299156 -0.302349 
0.292513 0.273078 
2.96459 2.91882 
-0.509572 -0.460902 
1.58865 1.56513 
-0.576192 -0.58404 
-0.675793 -0.663833 
-0.49572 -0.514039 
-0.642153 -0.638717 
-0.606534 -0.610076 
-0.471314 -0.504932 
0.313621 0.293456 
-0.682389 -0.667336 
-0.283326 -0.334329 
-0.671176 -0.667035 
-0.564319 -0.550971 
-0.519466 -0.497449 
-0.676453 -0.670176 
-0.640834 -0.625106 
-0.570256 -0.578573 
-0.668538 -0.652137 
-0.625003 -0.573378 
-0.585427 -0.530856 
1.31821 1.36164 
2.38545 2.43169 
</TestingTargetOutputData>
</OutputVariable>
