<Flood version='3.0' class='BrachistochroneProblem' type='Results'>
<!-- Column data: x y -->
<Results>
0 1
0.01 0.956904
0.02 0.914342
0.03 0.872317
0.04 0.830837
0.05 0.789905
0.06 0.749529
0.07 0.709713
0.08 0.670463
0.09 0.631784
0.1 0.59368
0.11 0.556158
0.12 0.519221
0.13 0.482876
0.14 0.447127
0.15 0.411978
0.16 0.377435
0.17 0.343503
0.18 0.310185
0.19 0.277487
0.2 0.245413
0.21 0.213967
0.22 0.183154
0.23 0.152979
0.24 0.123445
0.25 0.0945566
0.26 0.0663181
0.27 0.0387337
0.28 0.0118072
0.29 -0.0144572
0.3 -0.0400558
0.31 -0.0649847
0.32 -0.08924
0.33 -0.112818
0.34 -0.135715
0.35 -0.157927
0.36 -0.179452
0.37 -0.200284
0.38 -0.220421
0.39 -0.23986
0.4 -0.258597
0.41 -0.276628
0.42 -0.293951
0.43 -0.310563
0.44 -0.326459
0.45 -0.341638
0.46 -0.356095
0.47 -0.369829
0.48 -0.382835
0.49 -0.395112
0.5 -0.406656
0.51 -0.417465
0.52 -0.427535
0.53 -0.436865
0.54 -0.445451
0.55 -0.453291
0.56 -0.460382
0.57 -0.466722
0.58 -0.472308
0.59 -0.477139
0.6 -0.481211
0.61 -0.484522
0.62 -0.48707
0.63 -0.488853
0.64 -0.489868
0.65 -0.490114
0.66 -0.489588
0.67 -0.488288
0.68 -0.486213
0.69 -0.483359
0.7 -0.479726
0.71 -0.475311
0.72 -0.470113
0.73 -0.46413
0.74 -0.457359
0.75 -0.449799
0.76 -0.441449
0.77 -0.432306
0.78 -0.42237
0.79 -0.411638
0.8 -0.400109
0.81 -0.387781
0.82 -0.374653
0.83 -0.360723
0.84 -0.345991
0.85 -0.330454
0.86 -0.314111
0.87 -0.296961
0.88 -0.279002
0.89 -0.260234
0.9 -0.240655
0.91 -0.220263
0.92 -0.199058
0.93 -0.177038
0.94 -0.154203
0.95 -0.130551
0.96 -0.106081
0.97 -0.0807916
0.98 -0.0546824
0.99 -0.0277522
1 0
</Results>
