<Flood version='3.0' class='InputTargetDataSet'>
<InstancesNumber>
101
</InstancesNumber>
<VariablesNumber>
2
</VariablesNumber>
<TrainingInstancesNumber>
76
</TrainingInstancesNumber>
<TrainingInstancesIndices>
0 1 2 3 5 6 10 11 12 13 14 15 17 19 22 23 25 26 27 29 30 31 32 33 34 35 37 38 39 40 42 45 46 47 49 50 51 52 53 54 55 56 57 58 59 63 64 65 66 67 68 70 71 72 73 74 75 76 77 78 81 82 83 84 86 87 88 89 90 91 92 95 96 97 98 99 
</TrainingInstancesIndices>
<ValidationInstancesNumber>
0
</ValidationInstancesNumber>
<ValidationInstancesIndices>

</ValidationInstancesIndices>
<TestingInstancesNumber>
25
</TestingInstancesNumber>
<TestingInstancesIndices>
4 7 8 9 16 18 20 21 24 28 36 41 43 44 48 60 61 62 69 79 80 85 93 94 100 
</TestingInstancesIndices>
<InputVariablesNumber>
1
</InputVariablesNumber>
<InputVariablesIndices>
0 
</InputVariablesIndices>
<TargetVariablesNumber>
1
</TargetVariablesNumber>
<TargetVariablesIndices>
1 
</TargetVariablesIndices>
<VariablesName>
<Name>
x
</Name>
<Name>
y
</Name>
</VariablesName>
<Display>
1
</Display>
<Data>
-1.70647 -0.0902795 
-1.67235 0.0156798 
-1.63822 0.12142 
-1.60409 -0.726597 
-1.56996 -0.420247 
-1.53583 -1.03492 
-1.5017 -1.03547 
-1.46757 -0.363751 
-1.43344 -1.23978 
-1.39931 -1.11869 
-1.36518 -0.383236 
-1.33105 -0.802862 
-1.29692 -1.29605 
-1.26279 -0.745627 
-1.22866 -0.904832 
-1.19453 -0.731063 
-1.1604 -1.32188 
-1.12627 -1.26 
-1.09214 -1.08791 
-1.05801 -1.0238 
-1.02388 -1.15175 
-0.989755 -1.69169 
-0.955626 -1.32067 
-0.921496 -1.26284 
-0.887367 -1.38482 
-0.853237 -1.74287 
-0.819108 -1.09637 
-0.784978 -1.41106 
-0.750849 -1.44528 
-0.716719 -1.18221 
-0.68259 -1.39892 
-0.64846 -0.799057 
-0.614331 -1.02678 
-0.580201 -1.18459 
-0.546072 -1.10384 
-0.511942 -1.26993 
-0.477813 -0.729087 
-0.443683 -0.832415 
-0.409554 -0.861908 
-0.375424 -0.959642 
-0.341295 -0.333668 
-0.307165 -1.06247 
-0.273036 -0.957136 
-0.238906 -0.212964 
-0.204777 -0.877082 
-0.170647 -0.43039 
-0.136518 -0.20113 
-0.102388 -0.266021 
-0.068259 0.114317 
-0.0341295 -0.170325 
8.05426e-17 0.269633 
0.0341295 0.230397 
0.068259 0.310827 
0.102388 -0.330602 
0.136518 -0.00032728 
0.170647 0.528241 
0.204777 0.151332 
0.238906 1.18667 
0.273036 0.853811 
0.307165 0.358031 
0.341295 0.87639 
0.375424 0.713743 
0.409554 1.34516 
0.443683 0.93621 
0.477813 0.760382 
0.511942 0.655585 
0.546072 0.812137 
0.580201 1.49744 
0.614331 1.85593 
0.64846 1.06693 
0.68259 1.43186 
0.716719 1.18799 
0.750849 1.0093 
0.784978 1.56204 
0.819108 1.2481 
0.853237 1.53782 
0.887367 1.31404 
0.921496 1.23322 
0.955626 1.05522 
0.989755 1.07526 
1.02388 1.15297 
1.05801 1.38297 
1.09214 1.66225 
1.12627 1.09928 
1.1604 1.24415 
1.19453 1.56284 
1.22866 1.37234 
1.26279 0.86476 
1.29692 1.1576 
1.33105 0.450282 
1.36518 0.78712 
1.39931 1.15407 
1.43344 0.765972 
1.46757 0.511844 
1.5017 0.700817 
1.53583 0.493789 
1.56996 0.376838 
1.60409 0.293616 
1.63822 -0.0877869 
1.67235 0.288423 
1.70647 -0.264388 
</Data>
